"","strategy","QALYs","cost","sample","grp"
"1944","st_Current",-0.00321154017905017,271.155955095143,648,"Group 1"
"1945","st_Baloxavir",-0.00225878977231782,391.170494880628,649,"Group 1"
"1946","st_Oseltamivir",-0.00254884423025555,354.11759465848,649,"Group 1"
"1947","st_Current",-0.00375847330263515,282.52151319397,649,"Group 1"
"1948","st_Baloxavir",-0.00201552807157729,460.857114906482,650,"Group 1"
"1949","st_Oseltamivir",-0.00263699545047359,461.289155596697,650,"Group 1"
"1950","st_Current",-0.00375825835204384,360.79439596725,650,"Group 1"
"1951","st_Baloxavir",-0.00154267087981997,346.086012300131,651,"Group 1"
"1952","st_Oseltamivir",-0.00208848263851729,335.81823208908,651,"Group 1"
"1953","st_Current",-0.00316004152022748,249.053079862644,651,"Group 1"
"1954","st_Baloxavir",-0.00145715852284289,415.276694605507,652,"Group 1"
"1955","st_Oseltamivir",-0.00196613450284461,405.482739956066,652,"Group 1"
"1956","st_Current",-0.00281076735289325,331.565583023872,652,"Group 1"
"1957","st_Baloxavir",-0.00317212887766386,509.139302254401,653,"Group 1"
"1958","st_Oseltamivir",-0.00389154163176063,481.196598595793,653,"Group 1"
"1959","st_Current",-0.00425347409213575,405.429317744012,653,"Group 1"
"1960","st_Baloxavir",-0.00178339508212062,310.533206580342,654,"Group 1"
"1961","st_Oseltamivir",-0.00245220708033647,294.865083640575,654,"Group 1"
"1962","st_Current",-0.00315835622978572,206.722081953732,654,"Group 1"
"1963","st_Baloxavir",-0.00160184019064437,378.072883932839,655,"Group 1"
"1964","st_Oseltamivir",-0.00216255545615238,381.984294736614,655,"Group 1"
"1965","st_Current",-0.00330350750569946,286.160338820435,655,"Group 1"
"1966","st_Baloxavir",-0.00178931217620824,424.081493588681,656,"Group 1"
"1967","st_Oseltamivir",-0.00213021676385872,403.3868580576,656,"Group 1"
"1968","st_Current",-0.00345673207177487,332.852744358385,656,"Group 1"
"1969","st_Baloxavir",-0.00145368551708953,485.829113394775,657,"Group 1"
"1970","st_Oseltamivir",-0.0020955743622033,464.466256750374,657,"Group 1"
"1971","st_Current",-0.00287796236333703,388.953073955796,657,"Group 1"
"1972","st_Baloxavir",-0.00145702009302284,394.343952416629,658,"Group 1"
"1973","st_Oseltamivir",-0.00221800091528581,385.939367030359,658,"Group 1"
"1974","st_Current",-0.00299468881978989,305.80705614701,658,"Group 1"
"1975","st_Baloxavir",-0.00173055955876438,387.482469439839,659,"Group 1"
"1976","st_Oseltamivir",-0.00241455463376539,369.831983963479,659,"Group 1"
"1977","st_Current",-0.00332538175790429,287.157385297767,659,"Group 1"
"1978","st_Baloxavir",-0.00187333279378516,331.349429858911,660,"Group 1"
"1979","st_Oseltamivir",-0.00243404049633373,299.343879523619,660,"Group 1"
"1980","st_Current",-0.0035548365540907,237.261206753256,660,"Group 1"
"1981","st_Baloxavir",-0.00197956804572497,475.154650819915,661,"Group 1"
"1982","st_Oseltamivir",-0.00250825863423094,434.336829221235,661,"Group 1"
"1983","st_Current",-0.00343543015554473,369.055142983649,661,"Group 1"
"1984","st_Baloxavir",-0.00167307283018186,372.551440231817,662,"Group 1"
"1985","st_Oseltamivir",-0.00213997803400372,350.408844552141,662,"Group 1"
"1986","st_Current",-0.00344890710756241,280.822286226975,662,"Group 1"
"1987","st_Baloxavir",-0.00273832189506111,343.452474198753,663,"Group 1"
"1988","st_Oseltamivir",-0.00325321958940348,307.170971217821,663,"Group 1"
"1989","st_Current",-0.00399699231205907,243.281733420942,663,"Group 1"
"1990","st_Baloxavir",-0.00195555590197487,391.034800087948,664,"Group 1"
"1991","st_Oseltamivir",-0.00262976862486401,396.173116500866,664,"Group 1"
"1992","st_Current",-0.00485123109876275,320.00599358328,664,"Group 1"
"1993","st_Baloxavir",-0.00164208122512321,408.918749244162,665,"Group 1"
"1994","st_Oseltamivir",-0.00215959929317922,403.973048717124,665,"Group 1"
"1995","st_Current",-0.00296885913949906,315.598581093378,665,"Group 1"
"1996","st_Baloxavir",-0.0012673850297841,368.113965382475,666,"Group 1"
"1997","st_Oseltamivir",-0.00184383183051467,333.138281991916,666,"Group 1"
"1998","st_Current",-0.00306731365772844,270.251234556344,666,"Group 1"
"1999","st_Baloxavir",-0.0019978713840521,343.939957344039,667,"Group 1"
"2000","st_Oseltamivir",-0.0025286946071299,344.770534349334,667,"Group 1"
"2001","st_Current",-0.00382561117155613,254.311304578807,667,"Group 1"
"2002","st_Baloxavir",-0.00164096493948881,448.377939774466,668,"Group 1"
"2003","st_Oseltamivir",-0.00218528149861484,438.260423106684,668,"Group 1"
"2004","st_Current",-0.00299170869664702,350.862897354771,668,"Group 1"
"2005","st_Baloxavir",-0.00165637979746208,484.56849494847,669,"Group 1"
"2006","st_Oseltamivir",-0.0022026109141543,471.063167208529,669,"Group 1"
"2007","st_Current",-0.00285744528726021,381.639824769593,669,"Group 1"
"2008","st_Baloxavir",-0.00176518272188796,362.152106129268,670,"Group 1"
"2009","st_Oseltamivir",-0.00225057913990929,339.167733056875,670,"Group 1"
"2010","st_Current",-0.0031105798959264,248.318340619379,670,"Group 1"
"2011","st_Baloxavir",-0.00217428972286637,397.755104800027,671,"Group 1"
"2012","st_Oseltamivir",-0.00276115577974258,406.490535058052,671,"Group 1"
"2013","st_Current",-0.00400393745991276,308.976780091263,671,"Group 1"
"2014","st_Baloxavir",-0.00173341243338925,413.935227069842,672,"Group 1"
"2015","st_Oseltamivir",-0.00235491183422706,391.909396588706,672,"Group 1"
"2016","st_Current",-0.00311481188536959,319.846605040904,672,"Group 1"
"2017","st_Baloxavir",-0.00186604884302885,420.739835241971,673,"Group 1"
"2018","st_Oseltamivir",-0.00245328581232607,406.968432234448,673,"Group 1"
"2019","st_Current",-0.00371943969476265,330.870228778367,673,"Group 1"
"2020","st_Baloxavir",-0.0017278383382263,389.852098546708,674,"Group 1"
"2021","st_Oseltamivir",-0.00227667662303203,378.543007169522,674,"Group 1"
"2022","st_Current",-0.00325027998916556,292.517531983784,674,"Group 1"
"2023","st_Baloxavir",-0.00156571093908204,432.966056436799,675,"Group 1"
"2024","st_Oseltamivir",-0.00241280901289782,408.333848410768,675,"Group 1"
"2025","st_Current",-0.00330732956216129,328.812856894638,675,"Group 1"
"2026","st_Baloxavir",-0.00401625081900576,453.384901709181,676,"Group 1"
"2027","st_Oseltamivir",-0.00446540535086363,427.804669393929,676,"Group 1"
"2028","st_Current",-0.00457442212447466,337.886796751043,676,"Group 1"
"2029","st_Baloxavir",-0.00169305215000011,355.418179434757,677,"Group 1"
"2030","st_Oseltamivir",-0.00238140194819544,365.836875115059,677,"Group 1"
"2031","st_Current",-0.00339932658699854,270.788835696231,677,"Group 1"
"2032","st_Baloxavir",-0.00163558673666081,372.093065304925,678,"Group 1"
"2033","st_Oseltamivir",-0.0022088991469519,343.537910959158,678,"Group 1"
"2034","st_Current",-0.00330690290240727,274.806072796249,678,"Group 1"
"2035","st_Baloxavir",-0.00162253979035097,418.619023761312,679,"Group 1"
"2036","st_Oseltamivir",-0.00220972695150349,410.321093255854,679,"Group 1"
"2037","st_Current",-0.00339548185230296,319.659387023652,679,"Group 1"
"2038","st_Baloxavir",-0.0023410021476765,370.047923722894,680,"Group 1"
"2039","st_Oseltamivir",-0.00261684266354911,345.992216559164,680,"Group 1"
"2040","st_Current",-0.00377991420528294,267.085435292852,680,"Group 1"
"2041","st_Baloxavir",-0.00146557873631144,354.960092513571,681,"Group 1"
"2042","st_Oseltamivir",-0.001960621889252,329.98969941229,681,"Group 1"
"2043","st_Current",-0.00333648846289235,253.765522364976,681,"Group 1"
"2044","st_Baloxavir",-0.00151695005903485,458.679976162431,682,"Group 1"
"2045","st_Oseltamivir",-0.00229113725471247,453.336656010143,682,"Group 1"
"2046","st_Current",-0.00289505660829243,365.768576335577,682,"Group 1"
"2047","st_Baloxavir",-0.00221082090970327,414.071085560951,683,"Group 1"
"2048","st_Oseltamivir",-0.00269900994775068,387.677688090211,683,"Group 1"
"2049","st_Current",-0.00340591603967535,301.957668061877,683,"Group 1"
"2050","st_Baloxavir",-0.00169333331319134,385.749675895841,684,"Group 1"
"2051","st_Oseltamivir",-0.00218285334710885,379.836000132808,684,"Group 1"
"2052","st_Current",-0.00296698692868972,299.465038366287,684,"Group 1"
"2053","st_Baloxavir",-0.00155315884984275,339.31151848635,685,"Group 1"
"2054","st_Oseltamivir",-0.00226248878993581,330.794351514806,685,"Group 1"
"2055","st_Current",-0.00314080907084942,253.020011933811,685,"Group 1"
"2056","st_Baloxavir",-0.00139971419863145,419.932157895069,686,"Group 1"
"2057","st_Oseltamivir",-0.00204506290359547,435.306648951708,686,"Group 1"
"2058","st_Current",-0.00331645352077448,338.086811390375,686,"Group 1"
"2059","st_Baloxavir",-0.00233664376659088,363.020514725286,687,"Group 1"
"2060","st_Oseltamivir",-0.00259999772884118,340.726718633658,687,"Group 1"
"2061","st_Current",-0.00441624988090649,269.056296721614,687,"Group 1"
"2062","st_Baloxavir",-0.00131649644820095,408.667612111839,688,"Group 1"
"2063","st_Oseltamivir",-0.00185520141487347,365.746290619921,688,"Group 1"
"2064","st_Current",-0.00262155754056024,301.868294178034,688,"Group 1"
"2065","st_Baloxavir",-0.00187522802181491,442.375224075226,689,"Group 1"
"2066","st_Oseltamivir",-0.00289704007623266,418.550614976363,689,"Group 1"
"2067","st_Current",-0.00362517071443027,343.670942401034,689,"Group 1"
"2068","st_Baloxavir",-0.00187803058547508,405.070294826532,690,"Group 1"
"2069","st_Oseltamivir",-0.00271709105138137,398.160389520114,690,"Group 1"
"2070","st_Current",-0.0039519594137941,308.987007750211,690,"Group 1"
"2071","st_Baloxavir",-0.00164409098445304,298.673099250386,691,"Group 1"
"2072","st_Oseltamivir",-0.0022970113528624,276.683398749982,691,"Group 1"
"2073","st_Current",-0.0031330056990423,186.025448354625,691,"Group 1"
"2074","st_Baloxavir",-0.00189878911559609,302.148977407939,692,"Group 1"
"2075","st_Oseltamivir",-0.00239112510805081,279.451252990478,692,"Group 1"
"2076","st_Current",-0.0034864265440159,213.927726597193,692,"Group 1"
"2077","st_Baloxavir",-0.00191000730142442,354.381854183155,693,"Group 1"
"2078","st_Oseltamivir",-0.00246691150716101,329.47414863386,693,"Group 1"
"2079","st_Current",-0.0037973169492944,261.265912980063,693,"Group 1"
"2080","st_Baloxavir",-0.00197482012578024,491.699954388806,694,"Group 1"
"2081","st_Oseltamivir",-0.00257359913694737,492.303654896125,694,"Group 1"
"2082","st_Current",-0.0036664566493459,394.64919801139,694,"Group 1"
"2083","st_Baloxavir",-0.00197734709859234,459.721619296108,695,"Group 1"
"2084","st_Oseltamivir",-0.00243603010099081,462.043447683082,695,"Group 1"
"2085","st_Current",-0.0039339321866405,369.042848067404,695,"Group 1"
"2086","st_Baloxavir",-0.00188287240354957,372.584575086981,696,"Group 1"
"2087","st_Oseltamivir",-0.00221334861377639,352.701805589432,696,"Group 1"
"2088","st_Current",-0.00324505719154197,277.742530062466,696,"Group 1"
"2089","st_Baloxavir",-0.00157592462401524,429.006440989027,697,"Group 1"
"2090","st_Oseltamivir",-0.002258271226133,434.265979037731,697,"Group 1"
"2091","st_Current",-0.00334022854660444,349.971657339188,697,"Group 1"
"2092","st_Baloxavir",-0.00153670505102454,384.529614828579,698,"Group 1"
"2093","st_Oseltamivir",-0.00236911593007728,377.706746671771,698,"Group 1"
"2094","st_Current",-0.00348564632190698,296.021212567454,698,"Group 1"
"2095","st_Baloxavir",-0.00178744492714992,454.008031277436,699,"Group 1"
"2096","st_Oseltamivir",-0.00231986783891582,449.137303925785,699,"Group 1"
"2097","st_Current",-0.00312689211197008,365.269355301747,699,"Group 1"
"2098","st_Baloxavir",-0.00198050069646953,338.02186976754,700,"Group 1"
"2099","st_Oseltamivir",-0.00254671298511835,291.711545546596,700,"Group 1"
"2100","st_Current",-0.00371767269589012,243.145437808017,700,"Group 1"
"2101","st_Baloxavir",-0.00157211068241838,310.168526691426,701,"Group 1"
"2102","st_Oseltamivir",-0.00218827424259786,296.96098936266,701,"Group 1"
"2103","st_Current",-0.00330672406243599,218.908504909768,701,"Group 1"
"2104","st_Baloxavir",-0.00166085087565024,292.167982961308,702,"Group 1"
"2105","st_Oseltamivir",-0.00266989185975617,286.113554708124,702,"Group 1"
"2106","st_Current",-0.00332912272216422,206.449544987136,702,"Group 1"
"2107","st_Baloxavir",-0.00143855601048511,341.405490697952,703,"Group 1"
"2108","st_Oseltamivir",-0.00196154806491888,338.993333497584,703,"Group 1"
"2109","st_Current",-0.00274490978051556,261.836229930768,703,"Group 1"
"2110","st_Baloxavir",-0.00263208042206954,374.278918710644,704,"Group 1"
"2111","st_Oseltamivir",-0.00283394523968492,360.366869889439,704,"Group 1"
"2112","st_Current",-0.00360180272726299,279.797851417697,704,"Group 1"
"2113","st_Baloxavir",-0.00342998060567014,374.035530443216,705,"Group 1"
"2114","st_Oseltamivir",-0.00381812299768979,322.838759859002,705,"Group 1"
"2115","st_Current",-0.00445623184382178,266.015618885348,705,"Group 1"
"2116","st_Baloxavir",-0.00151561533748824,379.108704044666,706,"Group 1"
"2117","st_Oseltamivir",-0.00225962141662558,365.373511713407,706,"Group 1"
"2118","st_Current",-0.00313812140325771,279.076274302451,706,"Group 1"
"2119","st_Baloxavir",-0.00181119957925137,331.957115813837,707,"Group 1"
"2120","st_Oseltamivir",-0.0022927690073957,298.833866841449,707,"Group 1"
"2121","st_Current",-0.00366910853594885,240.061273736406,707,"Group 1"
"2122","st_Baloxavir",-0.00198674887345281,430.129729156065,708,"Group 1"
"2123","st_Oseltamivir",-0.00256280828035109,410.223660944601,708,"Group 1"
"2124","st_Current",-0.00307523928672534,336.525366464612,708,"Group 1"
"2125","st_Baloxavir",-0.00174756034014627,383.521897008308,709,"Group 1"
"2126","st_Oseltamivir",-0.00237367050958766,374.496154961065,709,"Group 1"
"2127","st_Current",-0.00291714900577639,287.594009643079,709,"Group 1"
"2128","st_Baloxavir",-0.00189213458549637,348.059909967098,710,"Group 1"
"2129","st_Oseltamivir",-0.00242228368744757,320.465636873847,710,"Group 1"
"2130","st_Current",-0.00312974775035357,245.081461380369,710,"Group 1"
"2131","st_Baloxavir",-0.00191374474353687,445.922645541675,711,"Group 1"
"2132","st_Oseltamivir",-0.00245654465880159,430.267244588169,711,"Group 1"
"2133","st_Current",-0.00344519441447324,351.638873561745,711,"Group 1"
"2134","st_Baloxavir",-0.001530043132225,335.796300911328,712,"Group 1"
"2135","st_Oseltamivir",-0.00229474361733116,308.913069831478,712,"Group 1"
"2136","st_Current",-0.00305282808667642,233.342488678091,712,"Group 1"
"2137","st_Baloxavir",-0.00184598882099335,421.477689907889,713,"Group 1"
"2138","st_Oseltamivir",-0.00244163659502193,415.988545171587,713,"Group 1"
"2139","st_Current",-0.00346759221026976,330.947624175801,713,"Group 1"
"2140","st_Baloxavir",-0.00164136053521944,364.689795890301,714,"Group 1"
"2141","st_Oseltamivir",-0.00226054401641948,349.196392712679,714,"Group 1"
"2142","st_Current",-0.00300744715572614,263.645911527378,714,"Group 1"
"2143","st_Baloxavir",-0.00151527016623632,381.392651900301,715,"Group 1"
"2144","st_Oseltamivir",-0.00215896776050457,381.401774633185,715,"Group 1"
"2145","st_Current",-0.00292804423884012,298.722858748094,715,"Group 1"
"2146","st_Baloxavir",-0.0014582092761749,417.381180572576,716,"Group 1"
"2147","st_Oseltamivir",-0.00185165186110429,396.511979795757,716,"Group 1"
"2148","st_Current",-0.00392021424560639,322.891592202607,716,"Group 1"
"2149","st_Baloxavir",-0.00153460514176869,436.283009678207,717,"Group 1"
"2150","st_Oseltamivir",-0.00211358070357378,421.82302289013,717,"Group 1"
"2151","st_Current",-0.00294236426997522,340.326121079588,717,"Group 1"
"2152","st_Baloxavir",-0.00166593175939847,389.302603130018,718,"Group 1"
"2153","st_Oseltamivir",-0.00251406069307606,382.931031727864,718,"Group 1"
"2154","st_Current",-0.00350993224487468,295.532518238578,718,"Group 1"
"2155","st_Baloxavir",-0.0015121562250655,344.145032931703,719,"Group 1"
"2156","st_Oseltamivir",-0.00201176654208592,308.577873963758,719,"Group 1"
"2157","st_Current",-0.00280910626060619,247.362796566402,719,"Group 1"
"2158","st_Baloxavir",-0.00175254663345209,450.070726610211,720,"Group 1"
"2159","st_Oseltamivir",-0.00251668997168392,431.457710240067,720,"Group 1"
"2160","st_Current",-0.00294544598364814,346.949259258337,720,"Group 1"
"2161","st_Baloxavir",-0.00171395338912997,313.967976754684,721,"Group 1"
"2162","st_Oseltamivir",-0.00233720573089743,293.647861026161,721,"Group 1"
"2163","st_Current",-0.00340305051389588,233.282123323899,721,"Group 1"
"2164","st_Baloxavir",-0.00149350215793676,384.441515893397,722,"Group 1"
"2165","st_Oseltamivir",-0.00210588255682058,370.661668317085,722,"Group 1"
"2166","st_Current",-0.0030540504409732,278.769923067456,722,"Group 1"
"2167","st_Baloxavir",-0.00183064327465052,483.218813111859,723,"Group 1"
"2168","st_Oseltamivir",-0.00254974866682971,445.505225945769,723,"Group 1"
"2169","st_Current",-0.00328692811537533,380.837456414381,723,"Group 1"
"2170","st_Baloxavir",-0.00205131418675661,376.811389147995,724,"Group 1"
"2171","st_Oseltamivir",-0.00257936744365604,340.64923744783,724,"Group 1"
"2172","st_Current",-0.00367927955961471,274.891620930291,724,"Group 1"
"2173","st_Baloxavir",-0.00148768849346571,371.620200843649,725,"Group 1"
"2174","st_Oseltamivir",-0.00212646989256928,346.13854207413,725,"Group 1"
"2175","st_Current",-0.00318443918939699,263.355509238883,725,"Group 1"
"2176","st_Baloxavir",-0.00167253028407604,444.123872114585,726,"Group 1"
"2177","st_Oseltamivir",-0.00223288739348132,433.218362581971,726,"Group 1"
"2178","st_Current",-0.00325615501479458,355.979437806027,726,"Group 1"
