"","nsamp","p_True_influ","d_TRAE","d_B","d_O","d_R","d_ILI","d_Com","d_Hos","d_ICU","p_B_Hos","p_B_S","p_B_O","p_B_B","p_B_P","p_O_Suscep_Hos","p_O_Suscep_S","p_O_Suscep_O","p_O_Suscep_B","p_O_Suscep_P","p_O_Res_Hos","p_O_Res_S","p_O_Res_O","p_O_Res_B","p_O_Res_P","p_ICU","p_B_Hos_Death","p_O_Hos_Death","p_O_Res_Hos_Death","q_ICU","q_Hos","q_S","q_O","q_B","q_P","q_ILI","q_TRAE","c_Outpatient","c_Test","c_B","c_O","c_Baseline","c_Inpatient","c_ICU","q_influ","p_HR","d_HR_B","d_HR_O","d_HR_R","d_HR_Hos","p_HR_B_Hos","p_HR_B_S","p_HR_B_O","p_HR_B_B","p_HR_B_P","p_HR_O_Suscep_Hos","p_HR_O_Suscep_S","p_HR_O_Suscep_O","p_HR_O_Suscep_B","p_HR_O_Suscep_P","p_HR_O_Res_Hos","p_HR_O_Res_S","p_HR_O_Res_O","p_HR_O_Res_B","p_HR_O_Res_P","p_HR_ICU","p_HR_B_Hos_Death","p_HR_O_Hos_Death","p_HR_O_Res_Hos_Death"
"341",341,0.999999996757032,5.68599064340207,50.8045756716098,53.5422550038685,79.7628542111802,7.46286503782282,10.513521273871,4.77478250968703,2.72875168664094,0.00228118108158314,0.0135831011160841,0.0140992957258268,0.0178919232896797,0.00750336729630459,0.00330025199211522,1.21185200347876e-10,0.000609998020259234,0.0100669602027286,2.00573915350507e-09,0.00716130782864588,0.00891680120630111,1.6505560070975e-18,0.0134546270373395,0.0372406860916538,0.0340425176129288,0.0248681316489719,0.0742182752006252,0.0872178284108883,0.458275619181255,0.66039782290608,0.151855946653322,0.143125286311283,0.131125731024542,0.164585107028359,0.26875716612982,0.224100936593302,236.633221377309,54.5012233697473,127.707844764561,92.9716533290737,1.46614131258374,652.672764104966,2042.01644973729,0.213459853116602,0.275437546536709,72.5732078444962,80.3734327925928,103.426252063808,5.20158351063222,0.00454188033840037,0.00155919797408979,4.04767490379746e-27,0.0211592709698631,2.69188123264636e-92,0.010161812811788,0.00414238087581299,0.000344293399241035,0.0253817881858872,0.00187242902426348,0.0130661903513292,0.00587309198720071,0.0203479815473967,0.0662014646212441,0.0077268544420467,0.126181698776733,0.0189620016910252,0.109826264138216,0.143470613974374
"342",342,0.834969155883142,7.02943403344609,50.9914213643711,55.2646977732833,81.9109730211011,7.23596805505437,9.56845650273823,2.97703424205586,2.99380618037327,0.00270007742189031,0.022502711406756,0.00799861844692716,0.0214692750637361,0.0120663379578347,0.00497586538962143,4.57649337475259e-51,0.00353276530293751,0.0182417160131006,6.2434597800272e-15,0.006421385077695,0.00466829113518796,7.57826288086859e-184,0.0188700287485789,0.0671304746607596,0.03283904634493,0.0667231261782105,0.0664104162783243,0.0824076119772358,0.527596277628762,0.689721712930267,0.171225415349061,0.158466970514559,0.134410146847082,0.229301607485285,0.266075028086754,0.195308400477509,157.891128754413,61.6807780334138,120.83413640113,126.045116296885,1.71416440959887,781.386832646306,2012.43188765944,0.24134730528813,0.27676507696976,73.9262243173569,80.0928866097259,103.153887992699,4.71818158153504,0.00361567899493351,2.63552480913514e-07,4.41527265247596e-57,0.0382661231891784,4.09540475917206e-19,0.0122076303268449,1.12487221268987e-05,0.0023618379229295,0.0177780511531449,0.00328597613793557,0.0119199379183776,0.0298415876091307,0.00607476633039298,0.0703653010148212,0.00139668778831024,0.126476240495155,0.0543445055517854,0.0951543983229808,0.123928149921499
"343",343,0.992208602936349,7.29776752524684,52.1030557183404,55.2856091641121,77.4745836200415,7.45811044414705,6.49218332173403,5.30069631448053,2.24197933521416,0.00316863587325336,0.00142793585114549,8.1080264234693e-05,0.0187555835991777,0.00430844561807715,0.00480483928951616,1.96793592665814e-41,3.79235144668188e-08,0.00370841160606484,4.01735720835674e-09,0.0060034005472287,0.000145250448165435,2.5781496304512e-12,0.0255622559759369,0.062022399920489,0.0354960696738617,0.0209826631239602,0.0769448826454453,0.0820837724545515,0.517128701594369,0.677494429367665,0.161634359349977,0.134826716606255,0.145984051353793,0.392683296787429,0.278888683463225,0.204515136711092,108.608006221629,58.8233159845478,123.306558668066,79.337356067754,1.94487336052878,607.681850827311,1974.21740521282,0.198891126315053,0.27645646771569,82.1168815490178,71.9949764948316,100.303065816397,3.56495199256268,0.00307139255344946,9.04913609812245e-06,3.20817956835989e-81,0.0080053537028419,8.3691946318003e-44,0.00761585614893729,0.00242105438401682,0.000227411328663956,0.0207232796526634,0.00200789911226833,0.0195300630293482,0.0143016576036564,0.0106222458273438,0.0556501253660235,0.00311573057709656,0.133583500670114,0.0780009627704882,0.114077124955067,0.140520244463932
"344",344,0.999892160578475,6.33313263628042,55.3736180485578,53.0414305796451,78.3506230177249,7.70993221372959,9.7655017818319,4.30911596577547,2.64045085109878,0.00199969178755459,0.00171939624920976,0.0016844370290519,0.0265904387837661,0.00565821818072642,0.00683898971974998,1.46818278346885e-65,0.000383256677135863,0.00883094791742536,2.2842088358006e-20,0.00555786714318193,0.0196478423670111,1.934050838157e-10,0.0544587129440249,0.0252107321089276,0.0342154805160972,0.00628697967843642,0.0618237587054324,0.0852791165636382,0.529179574389351,0.720545439763705,0.126503257014193,0.145013843660695,0.164665240884789,0.268511967918095,0.248900305375252,0.224069744593282,172.165320076033,57.1786896758665,125.62639207938,104.904765660043,1.65813107767602,657.598216334221,1956.19627028616,0.140491810516145,0.273560553838767,65.9731492263406,75.9760211028971,98.9998026742927,3.09003687284091,0.00544029281536287,0.00417899590189614,5.7135220600984e-176,0.00549960308766327,5.83123938355737e-31,0.0122731094037364,0.00207018303283905,2.8771578983655e-05,0.0103362605900024,0.00236072035288446,0.014254423843392,0.0100245048900318,7.67974875740717e-05,0.0708028541621578,0.00187308190429119,0.128105800725912,0.0495803303063203,0.124690735451507,0.143770712758248
"345",345,1,6.72481172403848,57.1998401374205,53.1140456189534,82.7952747174985,7.63392375251338,8.5746956864214,4.00887531710415,3.54907503854013,0.00321084972045575,0.00612799325487699,0.00499757289093882,0.0496546292120578,0.000142383362562096,0.00643510714275973,2.21298042504044e-13,0.00261906469910836,0.0184314775997376,2.79244333977654e-15,0.00649408377917613,0.000273467908813054,3.46590728348925e-20,0.0667970429490174,0.0260945275895776,0.0340854907925877,0.0277224285383947,0.0802149221812047,0.0938999157301849,0.499179453594806,0.496112488053673,0.168358624340004,0.166150531859522,0.154679765269031,0.461721682937779,0.284819898634861,0.23259438116435,199.478942169405,58.4241304682486,126.438097639982,90.3603274666646,2.0733545057243,722.095537778135,2035.86156769974,0.19953863318237,0.289790701548157,58.2710938515111,85.337117655286,106.17322086537,5.02350524155407,0.00684105227242286,0.00430442595528492,1.61637543035183e-46,0.0169694334257385,8.03211154979204e-90,0.0154808180464445,0.00236443561741631,1.81504011158845e-05,0.0226778959581851,0.00459465773359213,0.0135042926621098,0.0171407509552827,0.00329663029067127,0.0818486302819299,0.00962736758921343,0.121996602453846,0.0495147811626979,0.0928578881157963,0.136900985065346
"346",346,0.870317072091905,6.56710407193598,51.9315221358721,55.2724438341601,80.0641877241576,7.74755191578224,10.5798717137063,4.16530967904317,3.34397055671759,0.00288422331746465,0.00550911639850246,0.000185539582392447,0.0246159890674506,0.000164485461441334,0.00442813069479606,4.15451622903207e-05,0.000295875545230585,0.0163523921841883,1.17952056653257e-31,0.00668851836074607,0.0025567773666075,2.47233795114765e-16,0.0658655953689121,0.0426131887051419,0.0337493203006993,0.0589113607125499,0.0798413338421546,0.085399748790626,0.58218114046214,0.695156128761852,0.155700543786917,0.151610927127184,0.159093222180546,0.407332714731077,0.288939615512239,0.226171033421872,238.883196229038,56.458078347347,116.457758878584,60.4126231187047,1.84292136424376,731.656532838648,1955.17239610416,0.178766710733552,0.269801251084901,68.7799419515052,82.4556744403434,99.0351320082505,4.73398392409061,0.00271402225766089,0.0117614957863706,1.74152093581738e-52,0.00316229279949085,6.09467133764481e-36,0.00881630640240762,0.00220745367170224,0.00162533578124853,0.0374261162527192,0.000254235131951859,0.0183141241378576,0.0533709585744257,0.0356315716337128,0.0842842445086225,0.00512028527106761,0.127654843967987,0.121111647473794,0.0971649081038504,0.14111592788244
"347",347,0.999438438418992,4.90025260802474,56.2702747358889,52.1914594858678,83.4312535059243,8.08553049548254,7.2822319732264,3.16122568352836,3.83093065952137,0.00370509610570899,0.00401826327597587,0.00633930513141153,0.0326122184413182,0.00826593689504114,0.00439923646908407,5.28795762415847e-10,0.000144044498802357,0.0137026441326134,3.69430603785676e-07,0.00593863511290959,0.00561198369679291,5.14879447292685e-131,0.0255500705142864,0.0426698326421594,0.0342874344419987,0.0343348681999732,0.0696021418000385,0.0888151981129619,0.561389193632832,0.765281090350258,0.142361966542759,0.134882144981647,0.12273927708695,0.263524752495303,0.277634289900102,0.225682459305926,373.577166498189,59.1768111396158,118.824587273475,70.0739880443954,1.82344342692948,695.151147156273,2009.63783921742,0.175536929364668,0.274283943443789,73.7889821784418,78.1097417070343,99.4219925759777,4.30970611848881,0.00312885489826071,0.00168170533471181,8.26923005395929e-15,0.0169366235571784,4.26189820900192e-10,0.00950811820800727,0.00021815808315864,0.00413655938093657,0.0116230840959676,0.00205166243919883,0.0179005146736421,0.00867786555579713,0.0151812281027597,0.0552805594927556,0.00747223725758987,0.141865327752242,0.0879471035579564,0.0939923472270597,0.134756201283589
"348",348,0.999971654850088,5.04583881586751,59.0430428758768,53.977417314688,79.6259534844707,7.13674670950615,13.2671680114695,1.95807288870427,3.54042874141619,0.000683184941916024,0.000399212014372906,0.00149710573207877,0.0193420499345036,0.0222042264079728,0.00611935548695083,8.4793893823304e-35,0.00205134317687105,0.0270919668976698,4.33813029372465e-21,0.0050124824547246,0.00965578283136074,1.04896530502503e-08,0.0268464952539765,0.0441939245770082,0.0324816924383361,0.0329234883015729,0.0609730392963675,0.0853304106240518,0.524403421279075,0.704301199953984,0.156620223791036,0.107940470720417,0.19403180008855,0.151669549532122,0.255297753364372,0.222725257836472,197.718283059694,57.0444248120748,122.2451000352,96.0730881309573,1.48153088445546,666.389605277872,1941.97701977209,0.153369795827358,0.270075002811552,67.8215661652002,86.9812343668831,100.437058722218,5.25930532800256,0.00429989530664845,1.08249155751496e-05,7.64976049375548e-37,0.00998934239750718,1.81702485269059e-64,0.010925474128218,0.00646851792157672,0.000152151972077976,0.0253412823933642,0.00390778300867741,0.0177049915608637,0.0170688448503228,0.00226265008090872,0.0523294145895137,0.002902380864243,0.132163173881866,0.0352125980753973,0.102543277869947,0.129212453734426
"349",349,0.996821255100479,8.92662533705228,56.5149394903072,57.4116228924134,81.5595750065035,7.58258577929261,8.95395068062104,2.39738708252083,2.15503344191525,0.00289656807765548,0.000796375157543206,0.0113325014683324,0.00796930392570135,0.000512967504753011,0.00413439024468555,3.84070403602275e-25,0.00665984768292747,0.0131693294417701,8.69123257004537e-168,0.00691493518525685,0.000168877190924936,1.66757887508237e-05,0.0327999785466767,0.0468775313808854,0.0350037156809417,0.0243077989929169,0.0655359258061055,0.087008026908001,0.413800394186503,0.777903589902114,0.149132064374828,0.168797848120694,0.166384915292154,0.367740721727432,0.295333154719491,0.19214370358352,238.7881824757,60.3814236966252,128.409015342119,90.8929826402423,1.78492162949051,665.884451246564,1982.26191633094,0.215571442517576,0.271483338595363,71.1493592874872,76.2566848917075,106.463760398651,4.63234877731659,0.00226322021964203,0.000431881025292177,3.21798911235008e-05,0.00298645642447701,5.63796458115588e-38,0.0109945343281221,3.58080576498456e-06,0.00120066891623,0.0169258660560312,0.000731775591821047,0.0196844662980254,0.0448472843954156,0.00682790551901948,0.0631545918641528,0.0158469488053625,0.122866918178697,0.0299814030813231,0.0983107357275065,0.139220340774332
"350",350,0.484681029651938,6.95954654984398,57.8064031008802,55.7617798506377,80.2370046581152,7.69893911399305,10.2560690954148,3.38502443396548,2.30656751819228,0.0028233664003402,0.00639637318088315,0.00408967417480082,0.0486173742958358,0.000637600223205933,0.00449148523534208,1.11337991545532e-73,1.64241655601646e-08,0.0116879846278567,8.77727125465845e-58,0.00814033539762089,0.0311321275124238,1.85311527430324e-09,0.0732620858689784,0.0110041224001806,0.0340057887591882,0.0212123081703529,0.0701861518267358,0.0975684128392972,0.544605781396494,0.650219722812533,0.145775703589178,0.156099633333168,0.127651318846083,0.355432274480917,0.284876708570453,0.18900642069134,211.030280823377,56.6290893845817,124.220634006994,85.0410528455076,2.21780778376952,627.903418235809,1943.35913997481,0.223698730075987,0.28180488280499,76.4649746953266,79.2740561419364,101.063933343599,4.0854242785579,0.00092917581706574,0.00192163417253895,9.84321700945525e-28,0.0206243852656809,1.51994402591588e-21,0.00886762495593356,0.0161064722703167,0.0167138061518322,0.0191628212233098,0.00978663038326521,0.0159758355968327,0.00372089871080262,0.0259298925476753,0.0512393108963629,0.000215898535670658,0.129784930269443,0.0763088614935811,0.0843483748304637,0.119832278525654
"351",351,1,5.81732407236944,58.3813475759027,51.4220401892224,82.4702760789437,7.84577629693458,7.67460956893524,2.43342109168982,4.87227620917162,0.00193483423908762,0.0193840525352389,0.000211392236236334,0.0188953449019262,0.00121517071757255,0.00580809322147413,2.30159673578559e-11,0.00134628649425051,0.00640434580873419,0.000666906888103138,0.00686440837432263,0.00187713099758642,2.20540639819311e-90,0.00833200829874694,0.0224257444415077,0.0324995848241919,0.0125721186766324,0.0720375013908762,0.0724706658036186,0.589029667175824,0.655282148289617,0.142725158078421,0.163051607578584,0.186860050613616,0.14748330694459,0.269773991650333,0.224882267600576,261.727982950074,55.0298412483752,125.781565193985,107.90387417525,2.36684197354155,753.268892191418,1941.12626423186,0.205007000879072,0.277332968518305,74.3750587217171,72.7293175110097,97.8782825952382,4.03445440220242,0.00285155388467377,0.00261486387373458,1.34847064097613e-22,0.0296371426918251,0.000143697363887829,0.016395774577907,0.00108462072961261,2.25492050608963e-08,0.025079365258549,0.00262710118621721,0.0230595432838017,0.0214226674623422,0.0210028891570715,0.0488520434235389,0.00852755020318729,0.114337712161337,0.0725823779174159,0.0892724592603021,0.131596042012436
"352",352,0.999990538739749,9.84347541341059,49.3984731398029,53.8693925215194,75.8644086931094,7.85747854762957,9.94199105802979,4.34312308585504,3.10698235748755,0.00261322213931059,0.0013445758269991,0.000475237508197448,0.0100642445245237,0.0249517130899398,0.00334486317179776,8.75101212619692e-11,5.6779671754035e-08,0.00964662592390145,2.95176557235722e-53,0.00537813545960795,0.00517098894064311,8.65022006714664e-06,0.0921521400508334,0.0134761759105362,0.0356070954320575,0.0494794062700937,0.0707833853380738,0.0883531291055826,0.473813685178231,0.622329893270579,0.138768895393512,0.150707159448692,0.106543362576094,0.565009529984065,0.266998215233885,0.174715859421138,226.820973140539,61.5321980348088,129.105759790953,77.1256772831627,1.85362057347116,627.257996901699,2014.46719172948,0.180733037973501,0.273939509847642,71.9585445685116,75.0279453116913,98.2656751951072,5.26797041132747,0.00617960384594097,0.00714130251427319,1.96731048460783e-05,0.0195252143171772,2.17420677626144e-27,0.0134126408502866,0.00361546247574784,6.6327476959636e-06,0.0134991556713137,0.00193262626955535,0.0185887097353769,0.0418394380656043,0.00641872483162558,0.0814772479825589,0.00617844332709282,0.142280443768109,0.0171015268817115,0.0933123617929235,0.137238340360907
"353",353,0.999999970032702,7.44232513918957,52.4490004482513,51.2768219554747,79.2596658992408,7.59587221893957,9.3960163517076,5.30673037669819,1.65147247771742,0.00314082716854141,0.00275549691746138,0.0380863597676809,0.00911135932543901,0.0044333121983795,0.0053396991574502,4.43034655425454e-16,0.0021239738567202,0.00853332724281611,6.99973439113519e-25,0.00672674307251458,0.00207944519103182,4.92712738108185e-27,0.0328284858702931,0.0469156746344776,0.0306627132813897,0.0250212700934936,0.0911893598567703,0.0766001576655583,0.601013380162452,0.561344759029638,0.157261272442818,0.154948837436084,0.147694347922476,0.129064163311508,0.187639894658795,0.185850942527042,103.505190427274,58.3772356643701,124.349201215726,76.828933173139,2.18320271914343,622.810094536333,2001.93543634514,0.212463799432478,0.284490477517495,71.9254814979462,89.6044725616839,103.826515967167,3.91720719876742,0.00448045767975224,0.00396284795126472,1.05183192511375e-47,0.0201089005133087,1.97769116748676e-231,0.0108803184287444,0.00769547473223522,0.00105297514194677,0.0288614056394091,0.00223660646377118,0.0229616184237356,0.00670692755458999,0.00522885032913123,0.0763881070574224,0.00432798909062616,0.133984965961692,0.0309696632181855,0.0903120724039365,0.134981073818058
"354",354,1,6.68568475752557,54.2534020855863,54.6512892052114,81.193976440471,7.58564482636866,8.89180133164806,3.69823029135275,2.87270156289876,0.00260284282831858,0.00374663282418328,2.39910302304094e-06,0.0282228035679685,0.00668327310306049,0.0042350503774957,1.12545853746207e-34,1.31717059830532e-05,0.0267239208308535,4.34152815468996e-52,0.00558932063720398,0.000414317964894783,1.84796403705774e-77,0.0509091143793833,0.0587797370389761,0.0337258191378181,0.0205404571036743,0.0693715628338548,0.0992334665023885,0.573219383622326,0.669616113965347,0.140910027296082,0.177083483167593,0.16314515501343,0.228663148552279,0.207304034289369,0.205224958664642,229.236933754931,56.3889903194691,122.174103883163,62.1757905770034,1.89603401535218,718.719065641525,1958.80346532064,0.176328118326085,0.277155208919982,77.3146168528571,91.4989070299555,108.555431744755,4.46817783203554,0.00774805726717132,0.00400301682851157,5.07980508417254e-10,0.0213206423573409,7.37979272098214e-54,0.0150318789396707,0.00259899726035747,2.88161861746868e-07,0.0237328541783817,0.00288995013913649,0.0186540248637126,0.00910099606723426,0.00114051868460074,0.0617739829435585,0.00030048819119474,0.12589944134132,0.0482360897127475,0.0833404401562069,0.135654510990427
